80,68.51851851851852
84,68.51851851851852
88,68.51851851851852
92,68.51851851851852
96,68.51851851851852
100,68.51851851851852
104,68.51851851851852
108,68.51851851851852
112,68.51851851851852
116,68.51851851851852
120,68.51851851851852
124,68.51851851851852
128,68.51851851851852
132,68.51851851851852
136,68.51851851851852
140,68.51851851851852
144,68.51851851851852
148,68.51851851851852
152,68.51851851851852
156,68.51851851851852
160,68.51851851851852
164,68.51851851851852
168,68.51851851851852
172,68.51851851851852
176,68.51851851851852
180,68.51851851851852
184,68.51851851851852
188,68.51851851851852
192,68.51851851851852
196,68.51851851851852
200,68.51851851851852
204,68.51851851851852
208,68.51851851851852
212,68.51851851851852
216,68.51851851851852
220,68.51851851851852
224,68.51851851851852
228,68.51851851851852
232,68.51851851851852
236,68.51851851851852
240,68.51851851851852
244,68.51851851851852
248,68.51851851851852
252,68.51851851851852
256,68.51851851851852
260,68.51851851851852
264,68.51851851851852
268,68.51851851851852
272,68.51851851851852
276,68.51851851851852
280,68.51851851851852
284,68.51851851851852
288,71.2962962962963
292,74.07407407407408
296,76.85185185185185
300,79.62962962962963
304,82.4074074074074
308,85.18518518518518
312,87.96296296296296
316,90.74074074074075
320,93.51851851851852
324,96.29629629629629
328,99.07407407407408
332,101.85185185185185
336,104.62962962962963
340,107.4074074074074
344,110.18518518518519
348,112.96296296296296
352,112.96296296296296
356,112.96296296296296
360,112.96296296296296
364,112.96296296296296
368,112.96296296296296
372,112.96296296296296
376,112.96296296296296
380,112.96296296296296
384,112.96296296296296
388,112.96296296296296
392,112.96296296296296
396,112.96296296296296
400,112.96296296296296
404,112.96296296296296
408,112.96296296296296
412,112.96296296296296
416,112.96296296296296
420,112.96296296296296
424,112.96296296296296
428,112.96296296296296
432,112.96296296296296
436,112.96296296296296
440,112.96296296296296
444,112.96296296296296
448,112.96296296296296
452,112.96296296296296
456,112.96296296296296
460,112.96296296296296
464,112.96296296296296
468,112.96296296296296
472,112.96296296296296
476,112.96296296296296
480,112.96296296296296
484,112.96296296296296
488,112.96296296296296
492,112.96296296296296
496,112.96296296296296
500,112.96296296296296
504,112.96296296296296
508,112.96296296296296
512,112.96296296296296
516,112.96296296296296
520,112.96296296296296
524,112.96296296296296
528,112.96296296296296
532,112.96296296296296
536,112.96296296296296
540,112.96296296296296
544,112.96296296296296
548,112.96296296296296
552,112.96296296296296
556,112.96296296296296
560,112.96296296296296
564,112.96296296296296
568,112.96296296296296
572,112.96296296296296
576,112.96296296296296
580,112.96296296296296
584,112.96296296296296
588,112.96296296296296
592,112.96296296296296
596,115.74074074074075
600,118.51851851851852
604,121.29629629629629
608,124.07407407407408
